Date	Close value	Simple (14)	Simple (20)	Enveloped (3.0% 14)	Enveloped (5.0% 14)	Enveloped (3.0% 20)	Enveloped (5.0% 20)	Double (7/14)	Double (5/20)	Triple (4/9/18)	Exponential (7)	Exponential (14)	Exponential (20)
2019-07-27	0.9602214897843077	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-07-28	1.007932599114474	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-07-29	0.9964707069131455	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-07-30	1.0092737651636705	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-07-31	1.0497744359529884	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-01	1.0311374777237097	1.0311374776694269	1.0	1.0	1.0	1.0	1.0	1.0311374776694269	1.0	1.0	1.031137477693752	1.0311374777215003	1.031137477651956
2019-08-02	1.0113951569638164	1.0113951570590232	1.0113951569978945	1.0113951569546744	1.0	1.0	1.0	1.0113951570590232	1.0113951570021769	1.011395156987195	1.0113951570138706	1.0113951569554058	1.0113951569821438
2019-08-03	1.0288597369436854	1.0288597368563497	1.0288597368972503	1.02885973690702	1.0	1.0288597370049324	1.0	1.0288597368563497	1.0288597369638135	1.0288597369580186	1.0288597369435777	1.0288597369696133	1.028859736962761
2019-08-04	1.0137185139668548	1.0137185140524887	1.0137185140005258	1.0137185140089549	1.0137185140335772	1.0137185139227747	1.0137185139580398	1.0137185140524887	1.0137185139575275	1.013718513987008	1.0137185139674982	1.0137185140250387	1.013718514003205
2019-08-05	1.0761581306740038	1.0761581305933037	1.0761581306700783	1.076158130674596	1.0761581306076728	1.0761581306609487	1.0761581306585981	1.0761581305933037	1.0761581306263777	1.0761581306816554	1.0761581306630184	1.076158130600446	1.07615813064744
2019-08-06	0.9722603767768441	0.9722603767685611	0.9722603767588802	0.9722603767333324	0.9722603768588253	0.9722603767579437	0.9722603768107119	0.9722603767685611	0.9722603767920381	0.9722603767992182	0.9722603767206833	0.9722603768314557	0.9722603767455352
2019-08-07	1.040407124796855	1.040407124803501	1.0404071247824562	1.0404071248007487	1.0404071247212912	1.0404071248477018	1.0404071247609452	1.040407124803501	1.0404071248048914	1.0404071247379725	1.0404071248587548	1.0404071247687277	1.0404071248342863
2019-08-08	1.0020464361875006	1.002046436260215	1.002046436213541	1.002046436232621	1.0020464361803418	1.002046436176363	1.0020464362305728	1.002046436260215	1.0020464361351542	1.0020464361600645	1.0020464361622266	1.0020464362111536	1.0020464361798804
2019-08-09	0.9913532356005287	0.9913532355666279	0.9913532356461782	0.9913532356214324	0.9913532356051071	0.991353235623825	0.9913532356343339	0.9913532355666279	0.9913532356002055	0.9913532356816783	0.9913532356167439	0.9913532355786429	0.9913532356026051
2019-08-10	0.9571006632284245	0.9571006632088513	0.9571006632104668	0.9571006632006005	0.9571006632764082	0.9571006632160721	0.9571006631936858	0.9571006632088513	0.9571006632260852	0.9571006631405511	0.9571006632006916	0.9571006632369221	0.957100663202845
2019-08-11	1.014933444021041	1.0149334440044975	1.014933443976733	1.0149334440335398	1.0149334440160067	1.0149334439642566	1.01493344402203	1.0149334440044975	1.0149334440179925	1.0149334440826818	1.0	1.0149334440182711	1.0149334440297557
2019-08-12	0.9877674384188907	0.9877674384531138	0.9877674384136401	0.9877674383630394	0.9877674384550245	0.9877674384820961	0.9877674384467227	0.9877674384531138	0.9877674384806057	0.9877674383621778	1.0	0.9877674384129405	0.9877674384681754
2019-08-13	0.9572342487898716	0.957234248811093	0.9572342488001634	0.9572342488281632	0.9572342487146169	0.9572342487764057	0.9572342487188972	0.957234248811093	0.9572342487283099	0.9572342488225131	1.0	1.0	0.957234248756748
2019-08-14	0.9225276119435458	1.0	0.92252761195074	0.9225276119412186	0.9225276119476434	0.9225276119624263	0.9225276120243854	1.0	0.9225276120247883	0.9225276119242986	1.0	1.0	1.0
2019-08-15	1.0258505217984182	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-16	1.0060895785773674	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-17	0.9862550541458035	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-18	1.011148285612706	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-19	1.0551182685406275	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-20	0.9860003172349725	1.0	0.9860003172314095	1.0	1.0	1.0	1.0	1.0	0.9860003172058591	1.0	0.9860003172515657	0.9860003172692846	0.9860003172345106
2019-08-21	0.9419149756794132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9419149756558937	1.0	0.9419149756761637	0.941914975682813	1.0
2019-08-22	0.9993101098204754	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-23	1.0273327073884293	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-24	0.9761717194747281	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9761717194476865	1.0	1.0
2019-08-25	0.9978894249563699	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-26	1.0229128897013586	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-27	0.9821306022660813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9821306023034007	0.9821306021973133	1.0
2019-08-28	0.9576773699867458	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-29	0.9749628798437905	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-30	1.0092504501688886	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-08-31	1.0033850434032794	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-01	1.0132188849249866	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-02	1.0603393940113983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0603393939536865	1.0	1.0
2019-09-03	1.0267503331623862	1.0267503331140442	1.026750333155352	1.0	1.0	1.0	1.0	1.0267503331140442	1.0267503331751953	1.0267503332003574	1.026750333230374	1.0267503332011958	1.0267503331645167
2019-09-04	0.997265800769483	0.9972658007444205	0.9972658007685906	0.9972658008156368	0.9972658007976517	0.9972658007670433	1.0	0.9972658007444205	0.9972658008165609	0.9972658007773129	0.9972658007365078	0.9972658008124451	0.9972658007298487
2019-09-05	0.9982103947110538	0.9982103947310003	0.9982103947718803	0.998210394624671	0.9982103946638433	0.9982103946461126	1.0	0.9982103947310003	0.9982103946800868	0.9982103947383235	0.9982103946947938	0.9982103946528996	0.9982103947393952
2019-09-06	0.9789863579703991	0.9789863579855992	0.9789863578829162	0.9789863580498217	0.9789863580107293	0.9789863579756071	1.0	0.9789863579855992	0.9789863579285589	0.9789863579865979	0.9789863579663272	0.9789863580004864	0.9789863579873254
2019-09-07	1.0158357340852773	1.0158357340606228	1.0158357341232593	1.015835734093313	1.0158357340602895	1.0158357341078301	1.0	1.0158357340606228	1.01583573407328	1.0158357340301212	1.0	1.0158357340572568	1.0158357340460642
2019-09-08	0.992775822508323	0.9927758225167578	0.9927758224879725	0.9927758224887665	0.9927758225236218	0.9927758225637919	1.0	0.9927758225167578	0.9927758225016147	0.9927758224688206	0.9927758225228683	0.9927758225211453	0.9927758225039681
2019-09-09	0.9898190839641052	0.9898190840304985	0.989819084043437	0.9898190838893718	0.9898190839994819	0.9898190839271247	1.0	0.9898190840304985	0.9898190840068279	0.9898190840431986	1.0	0.9898190839907154	0.9898190840049498
2019-09-10	0.9788099118492958	0.978809911842567	0.9788099117740638	0.9788099118949249	0.9788099117691758	0.9788099118887018	1.0	0.978809911842567	0.9788099118765947	0.9788099118294894	1.0	0.978809911843505	0.9788099118366801
2019-09-11	1.006168113344041	1.0	1.0	1.0061681133824145	1.0061681134394862	1.0061681132817681	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-12	1.0227693467487873	1.0227693467104302	1.0227693467428478	1.0227693467453398	1.0227693466950065	1.0227693467864896	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-13	0.9952373224434393	0.9952373224671088	0.9952373225102025	0.9952373224558478	0.9952373224267738	0.9952373223723847	1.0	0.995237322416275	0.9952373224406719	1.0	0.9952373224511497	0.9952373223901873	0.9952373224366524
2019-09-14	0.9997588884997927	0.9997588884980961	0.9997588884996953	0.9997588885010994	0.999758888515119	0.9997588885882078	1.0	0.9997588884912462	0.9997588884207406	1.0	0.9997588885164659	0.9997588885758899	0.9997588884941774
2019-09-15	0.9990021347483842	0.9990021346993768	0.9990021347419091	0.9990021347399182	0.9990021347200844	0.999002134719668	1.0	0.999002134772944	0.9990021347634132	1.0	0.9990021346968871	1.0	0.9990021347590812
2019-09-16	0.9931464134396615	1.0	0.9931464134631828	0.9931464133836021	0.9931464134876445	0.9931464134662699	1.0	0.9931464133943882	0.9931464134307144	0.9931464133607131	0.9931464134783133	1.0	0.9931464134594926
2019-09-17	0.9965435247422392	1.0	0.9965435247032339	0.9965435247277658	0.9965435246917017	0.9965435246784314	1.0	1.0	0.9965435248005968	0.9965435247855902	1.0	1.0	1.0
2019-09-18	0.9957989191124595	1.0	0.9957989190518625	0.9957989191233186	0.9957989192024105	0.9957989191173933	1.0	1.0	0.9957989191167155	1.0	1.0	1.0	1.0
2019-09-19	1.0066841865079026	1.0	1.0	1.0066841865518144	1.00668418651165	1.006684186485592	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-20	0.9917426446643777	1.0	0.9917426447618303	0.9917426446279644	0.9917426446302657	0.9917426446902667	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-21	0.9840963951266765	1.0	1.0	0.9840963951441363	0.9840963951133925	0.9840963951762912	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-22	1.0050576061206815	1.0	1.0	1.00505760610919	1.0050576061834016	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-23	0.9661315726911078	1.0	1.0	0.9661315727080256	0.9661315726228241	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-24	0.8860395863019188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-25	0.9845052824015099	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-26	0.9566365397157284	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-27	1.0163663576103716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-28	0.9992812924267542	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-29	0.9828121571311766	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-09-30	1.0234055126082615	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-01	1.0059571965725786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0059571965474883	1.0	1.0
2019-10-02	1.0059647580651694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0059647580651148	1.0	1.0
2019-10-03	0.9841476065380325	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9841476066010713	1.0	1.0
2019-10-04	0.9934560791620933	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-05	0.9933659070589292	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-06	0.9799613916185783	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-07	1.0322311297715028	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-08	0.9979577232788824	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.997957723242548	0.9979577232167309	1.0
2019-10-09	1.0445943248166043	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0445943248128458	1.044594324792852	1.0
2019-10-10	0.998921954276451	0.9989219542619616	1.0	0.998921954326019	1.0	1.0	1.0	0.9989219542582813	1.0	0.9989219542424822	0.998921954234868	0.998921954343963	0.9989219542946335
2019-10-11	0.9691704874067714	0.9691704874374167	1.0	0.9691704873259461	1.0	1.0	1.0	0.969170487402894	1.0	0.9691704875118822	0.9691704874267411	0.9691704873952833	0.9691704874333749
2019-10-12	1.0017783297795941	1.0017783298027692	1.0	1.0017783297503329	1.0	1.0	1.0	1.0017783298449057	1.0	1.001778329777166	1.0	1.0017783297965241	1.0
2019-10-13	0.9981347446563396	0.9981347446939658	1.0	0.9981347446595829	1.0	1.0	1.0	0.9981347446363159	1.0	0.9981347445913402	1.0	0.9981347446097788	0.9981347445952146
2019-10-14	1.0064512229542464	1.006451222881608	1.0	1.006451223023294	1.0	1.0	1.0	1.0064512229447402	1.0	1.0064512229924907	1.0	1.0	1.0064512229171643
2019-10-15	0.9797822424117019	0.9797822424220684	0.9797822423343152	0.9797822424309506	1.0	1.0	1.0	0.9797822423992121	1.0	0.9797822424289908	1.0	0.9797822423856055	0.9797822424664434
2019-10-16	0.9807635362544137	1.0	1.0	0.9807635362639051	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-17	1.0070064106670198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-18	0.9838715392043528	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-19	1.0019255772487408	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-20	1.0292314962909925	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-21	1.0026322515635304	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0026322515887562	1.002632251657795	1.0026322515954689
2019-10-22	0.9799219813524533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9799219813252671	0.979921981357746	0.979921981319636	0.9799219812814469
2019-10-23	0.9302405199176024	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-24	0.9971811004722012	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-25	1.1557634181921914	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-10-26	1.0674624970088809	1.0674624970581512	1.0674624970193103	1.067462496957541	1.0674624969532958	1.0674624969267204	1.0674624969296374	1.0674624970702347	1.0674624969830344	1.0674624969959938	1.0674624970142705	1.0674624970331972	1.0674624970471125
2019-10-27	1.0331793504874158	1.0331793504933515	1.0331793504847961	1.0331793505043179	1.033179350585737	1.0331793504795823	1.0331793505647562	1.0331793504089657	1.033179350493139	1.0331793504221876	1.033179350416883	1.0331793504150983	1.0331793504547158
2019-10-28	0.9690561945339414	0.9690561944850254	0.9690561945561568	0.9690561945718632	0.9690561944587281	0.9690561945510552	0.969056194499382	0.9690561945818185	0.9690561945740552	0.9690561945585636	0.9690561945862656	0.9690561945553754	0.9690561945298376
2019-10-29	1.0185324450173863	1.0185324450116897	1.0185324450524675	1.0185324449680848	1.018532445022255	1.0185324450154598	1.0185324449900526	1.0185324450247626	1.0185324449991744	1.018532445049794	1.0185324450381725	1.018532444970553	1.018532445044227
2019-10-30	0.9764564812951214	0.9764564813456048	0.9764564813057802	0.9764564812517074	0.9764564812821698	0.9764564813060778	0.9764564812777623	0.9764564812394545	0.976456481294713	0.9764564812717095	0.976456481245238	0.9764564813106947	0.9764564812873715
2019-10-31	0.9993328498345058	0.9993328498009926	0.9993328498324698	0.9993328499111646	0.9993328498876863	0.9993328498145266	0.9993328498333752	0.9993328498375718	0.9993328497726593	0.9993328498773907	1.0	0.9993328498978291	0.9993328498523908
2019-11-01	1.0066872072230215	1.0066872072022621	1.0066872071669204	1.006687207158793	1.0066872071633017	1.0066872072995392	1.0066872072452455	1.0066872072820312	1.0066872072425825	1.0066872072191708	1.0	1.0066872071672441	1.0066872072665867
2019-11-02	1.0068688654852076	1.0068688655048315	1.0068688655439282	1.0068688654633522	1.0068688655889897	1.0068688654873732	1.0068688655011628	1.0068688654160307	1.006868865494863	1.0068688654601008	1.0	1.0068688655452473	1.0068688654866607
2019-11-03	0.9904165162769051	0.9904165163189271	0.9904165162111852	0.9904165163867211	0.9904165162381674	0.9904165162706673	0.9904165163143338	0.9904165163231755	0.9904165162631516	0.9904165162681403	0.9904165163099206	0.9904165162356121	0.9904165162666849
2019-11-04	1.019193395678915	1.0191933956554242	1.0191933956705992	1.0191933956504107	1.0191933956803159	1.0191933956085835	1.019193395621882	1.0191933957008616	1.0191933957287265	1.019193395660656	1.0	1.019193395741549	1.0191933956095682
2019-11-05	0.9925541434482783	0.9925541433918086	0.9925541434948395	0.992554143466505	0.9925541434559111	0.9925541435337322	0.9925541434248849	0.9925541433876692	0.9925541434665084	0.9925541434470736	0.9925541434446784	0.9925541433911274	0.9925541434859062
2019-11-06	1.0019644083794719	1.0019644084416737	1.0019644083417816	1.0019644082751797	1.0019644083049442	1.0019644083321106	1.001964408407604	1.0019644084533612	1.0019644083557355	1.001964408383746	1.0019644084200103	1.0019644084071897	1.0019644083327275
2019-11-07	0.9900310268728614	0.9900310268733694	0.9900310268663063	0.990031026923295	0.9900310269328589	0.990031026865826	0.9900310269261415	0.9900310268389202	0.990031026872359	0.9900310269428689	0.9900310268003936	0.9900310268820801	0.9900310269366087
2019-11-08	0.9500752530369796	0.950075253045864	0.9500752530980959	0.9500752529900365	0.9500752530761151	0.9500752530247594	0.9500752530054645	0.9500752530244666	0.9500752530119112	0.9500752529904056	1.0	1.0	0.9500752530180325
2019-11-09	1.0009882214352854	1.0	1.0	1.0	1.0	1.0009882214664996	1.0009882214286103	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-10	1.0274513058537391	1.0	1.0	1.0	1.0	1.0274513058548145	1.0274513058856276	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-11	0.9671208200458659	1.0	0.967120819985468	1.0	1.0	0.967120820001383	0.9671208200523193	1.0	1.0	1.0	0.9671208200666886	1.0	1.0
2019-11-12	1.0066082922344874	1.0	1.0	1.0	1.0	1.0066082922185995	1.0066082922357191	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-13	0.999160651360214	1.0	1.0	1.0	1.0	0.9991606513694961	0.9991606513437027	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-14	0.9886279540621716	1.0	1.0	1.0	1.0	1.0	0.9886279540352874	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-15	0.975183717474965	1.0	1.0	1.0	1.0	1.0	0.9751837175203214	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-16	1.0069204672706888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-17	1.0031827395036708	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-18	0.9686768223683773	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-19	0.9875873061356762	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-20	0.9782020143530704	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-21	0.9520985143589946	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-22	0.9547057848287593	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-23	1.0138721525399428	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-24	0.9527048540380477	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-25	1.013935578002903	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-26	1.0101085855838852	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-27	1.043402102208407	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-11-28	0.9908974137882808	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9908974138032877	1.0	1.0
2019-11-29	1.0399482061112053	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.03994820610322	1.0	1.0
2019-11-30	0.9753114606895993	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.975311460662991	0.9753114606928529	0.9753114607300704
2019-12-01	0.9807999327250596	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9807999327868384	0.9807999326760822	1.0
2019-12-02	0.986220343652194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-12-03	0.9997483234158155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-12-04	0.9906954253948146	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-12-05	1.0270645354008117	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
2019-12-06	1.0132498508486345	1.013249850821609	1.0	1.0	1.0	1.0	1.0	1.0132498508280376	1.0	1.0	1.013249850776242	1.013249850875045	1.0
